s,map,is_failed,is_success,iter,elapsed,f_err
0,158,0,1,161,6.41074,0.0715478
0,157,0,0,200,8.34345,1.02667
0,156,0,0,200,8.64739,6.51698
0,155,0,1,74,2.58075,0.0807734
0,154,0,1,81,2.5997,0.0913263
0,153,0,0,200,8.21351,0.212191
0,152,0,0,200,8.07696,0.824079
0,151,0,0,200,8.31829,1.45171
0,150,0,1,177,7.207,0.0835947
0,149,0,0,200,8.05649,1.46225
0,148,0,1,127,5.18103,0.0678198
0,147,0,1,175,7.34537,0.0477541
0,146,0,0,200,8.10002,4.3095
0,145,0,1,72,2.63999,0.0452241
0,144,0,1,115,4.51779,0.0725475
0,143,0,1,65,2.28799,0.0927915
0,142,0,1,72,2.64228,0.0977055
0,141,0,0,200,8.73124,0.910775
0,140,0,0,200,7.51225,1.83169
0,139,0,1,68,2.50025,0.0664198
0,138,0,1,72,2.50395,0.0569328
0,137,0,0,200,7.64367,4.91086
0,136,0,0,200,7.69893,0.917301
0,135,0,0,200,8.40219,1.29326
0,134,0,0,200,7.64446,2.05082
0,133,0,0,200,7.70882,1.25967
0,132,0,0,200,8.11191,0.33088
0,131,0,0,200,7.75459,1.59187
0,130,0,0,200,7.95133,1.76242
0,129,0,0,200,8.18977,1.06071
0,128,0,0,200,8.90209,3.01047
0,127,0,0,200,7.90561,6.1324
0,126,0,0,200,7.85663,3.40137
0,125,0,0,200,8.01999,3.05611
0,124,0,1,57,1.88744,0.0881084
0,123,0,0,200,7.61403,0.981224
0,122,0,0,200,7.8854,1.92199
0,121,0,0,200,8.10666,0.572565
0,120,0,0,200,8.33788,0.750697
0,119,0,0,200,7.96307,1.45717
0,118,0,1,67,2.46228,0.0857452
0,117,0,0,200,7.82897,0.316651
0,116,0,1,63,2.26032,0.0941047
0,115,0,0,200,8.07174,5.90258
0,114,0,1,138,5.45988,0.047279
0,113,0,1,60,2.08308,0.092384
0,112,0,0,200,8.02541,1.4266
0,111,0,1,187,7.66654,0.0717995
0,110,0,1,85,3.48243,0.0970344
0,109,0,0,200,8.07018,0.847591
0,108,0,1,57,2.15778,0.0614199
0,107,0,0,200,8.35048,0.329318
0,106,0,1,194,8.40001,0.0935101
