71	1	0	200	6.40108	3.03602
70	1	0	200	6.48898	0.180828
69	1	0	200	6.42426	0.985907
68	0	1	76	2.5188	1.6112
67	0	1	196	6.412	3.42092
66	0	1	63	2.05715	0.860199
65	0	1	96	3.20912	1.68072
64	0	1	80	2.60926	2.14068
63	0	1	84	2.85678	2.50892
62	1	0	200	6.45212	2.30901
61	0	1	101	3.30209	1.21196
60	0	1	49	1.62655	0.390479
59	1	0	61	1.98322	5.63504
58	0	1	41	1.35503	6.17932
57	0	1	59	1.926	1.57057
56	1	0	128	4.16312	1.61907
55	0	1	184	5.93953	1.64321
54	1	0	88	2.88085	4.02284
53	0	1	33	1.10207	4.43203
52	0	1	30	0.991198	1.73301
51	1	0	200	6.40554	2.72019
50	1	0	57	1.85998	1.45089
49	1	0	200	6.43906	4.49844
48	1	0	200	6.42038	4.02531
47	0	1	78	2.56083	1.47259
46	0	1	93	3.06059	0.494075
45	1	0	200	6.42511	0.273981
44	0	1	58	1.91297	1.08692
43	0	1	72	2.33865	2.28725
42	0	1	84	2.73761	1.5384
41	0	1	51	1.67455	0.596998
40	0	1	67	2.17195	1.33811
39	1	0	200	6.40964	0.936181
38	1	0	200	6.44949	5.80663
37	0	1	113	3.6628	1.42057
36	0	1	42	1.40596	0.804271
35	0	1	30	0.994329	4.7117
34	0	1	60	1.94591	0.246816
33	0	1	60	1.95117	0.0877065
32	0	1	93	3.03189	0.205523
31	1	0	200	6.50413	1.67196
30	1	0	36	1.1978	1.63753
29	1	0	200	6.40102	2.66278
28	1	0	200	6.53763	0.833117
27	0	1	34	1.13726	0.695766
26	0	1	165	5.38627	0.541891
25	0	1	53	1.75137	1.39076
24	0	1	118	3.82177	4.77924
23	0	1	185	5.969	0.824603
22	1	0	200	6.45195	2.71513
21	0	1	89	2.92507	1.36875
20	1	0	145	4.70709	2.85189
19	1	0	200	6.50421	3.63038
18	0	1	47	1.55834	0.767652
17	0	1	127	4.08931	2.78766
16	0	1	182	5.88843	4.8212
15	1	0	153	5.00279	1.74053
14	0	1	111	3.62041	1.09037
13	0	1	152	4.89875	5.81497
12	0	1	61	2.00277	0.778034
11	0	1	30	1.00248	3.84333
10	1	0	200	6.4349	2.79412
9	0	1	115	3.72303	1.93614
8	0	1	31	1.05074	2.25549
7	1	0	200	6.39716	0.70707
6	0	1	137	4.49489	2.26278
5	1	0	47	1.56101	1.64108
4	1	0	200	6.42104	1.31045
3	0	1	101	3.28078	0.706925
2	0	1	122	3.97082	4.84649
1	1	0	149	4.83991	1.74134
0	0	1	98	3.18814	1.64556
