s,map,is_success,iter,elapsed,elapsed_rollout,elapsed_clustering,elapsed_connection,elapsed_guide,f_err
0,20,1,72,53.0494,0.105504,52.8357,0.00121308,0.106998,0.0738239
0,19,1,88,20.7713,0.121581,20.5198,0.0015454,0.128333,0.0929453
0,18,1,79,35.4295,0.102632,35.2109,0.00127138,0.114672,0.0678757
0,17,1,75,46.8321,0.0961467,46.6307,0.00122323,0.104067,0.056214
0,16,1,88,36.8607,0.116992,36.633,0.00144536,0.109282,0.0766248
0,15,1,87,57.8001,0.114122,57.5638,0.00143055,0.120786,0.0966184
0,14,1,76,40.8493,0.100005,40.6464,0.00126456,0.101673,0.0889716
0,13,1,76,49.792,0.0993394,49.5893,0.00123691,0.102144,0.0635183
0,12,1,93,29.4801,0.118146,29.2411,0.00140071,0.119466,0.0978128
0,11,1,93,50.1667,0.120003,49.939,0.00139637,0.106333,0.0504559
0,10,1,83,27.5354,0.107183,27.3253,0.00126594,0.101711,0.0961149
0,9,1,79,53.3448,0.100746,53.1425,0.00119982,0.10042,0.0304175
0,8,1,79,50.5415,0.102211,50.3389,0.00124585,0.0991717,0.0747973
0,7,1,80,23.186,0.0990839,22.9846,0.00121136,0.10104,0.0896562
0,6,1,82,40.9675,0.103918,40.7651,0.00125359,0.0972723,0.0989348
0,5,1,73,40.1404,0.0904599,39.9583,0.00117222,0.0904325,0.099083
0,4,1,79,48.2029,0.0973824,48.0018,0.00118117,0.102543,0.0706352
0,3,1,85,53.6595,0.109991,53.4339,0.0013527,0.114217,0.0532468
0,2,1,86,53.2721,0.105438,53.0593,0.00138863,0.10601,0.0936955
0,1,1,74,38.0044,0.0996912,37.8048,0.00113289,0.0987714,0.0484508
0,0,1,78,50.0227,0.100118,49.8112,0.00123987,0.110099,0.0861556
1,299,1,73,17.6801,0.0913591,17.4854,0.00109304,0.102165,0.0796963
1,298,1,96,49.2018,0.123555,48.9413,0.00159131,0.135372,0.0902916
1,297,1,101,51.2433,0.129358,50.9821,0.00162276,0.130215,0.0994829
1,296,0,200,104.612,0.272953,104.06,0.00649625,0.272367,0.544912
1,295,1,80,33.3708,0.123495,33.119,0.00290633,0.125354,0.061433
1,294,1,71,19.8547,0.101778,19.653,0.00115994,0.0987715,0.0961614
1,293,1,105,42.6674,0.155362,42.3535,0.0018443,0.156772,0.0957038
1,292,1,78,41.1828,0.113573,40.9544,0.00123807,0.113669,0.045902
1,291,1,71,61.1362,0.0990107,60.9368,0.0012688,0.0990924,0.0900491
1,290,1,80,35.64,0.117649,35.4032,0.00131544,0.117803,0.0611319
1,289,0,200,95.5972,0.293417,95.0462,0.00312244,0.254469,0.674442
1,288,1,88,43.0974,0.136422,42.8118,0.00125942,0.147955,0.0418452
1,287,1,107,35.6323,0.16276,35.3192,0.00158971,0.148733,0.0684322
1,286,1,108,32.528,0.151019,32.2315,0.00165372,0.14381,0.0993017
1,285,1,80,33.9916,0.109113,33.7714,0.00119168,0.109935,0.058119
1,284,1,78,23.074,0.10087,22.861,0.00112092,0.110985,0.097119
1,283,1,93,18.2202,0.158746,17.9378,0.00132055,0.122322,0.0536854
1,282,1,82,36.1211,0.120203,35.8809,0.00121466,0.118786,0.0919191
1,281,1,87,54.4323,0.125785,54.1833,0.00130426,0.121911,0.0963334
1,280,1,87,38.2784,0.126318,38.0239,0.00156718,0.126592,0.0884749
